FacilityID,Name,FacilityType,Town,State,Latitude,Longitude,Traveller_Need,Available
724,Christina Street Reserve,Park or reserve,Australind,WA,-33.2902314,115.7105788,Caravan support,TRUE
725,Library & Genealogical Society,Community building,Australind,WA,-33.27903918,115.7167246,Accessible access,TRUE
726,Ridley Place Reserve,Park or reserve,Australind,WA,-33.27870922,115.7135726,Accessible access,TRUE
726,Ridley Place Reserve,Park or reserve,Australind,WA,-33.27870922,115.7135726,Caravan support,TRUE
727,Leschenault Leisure Centre,Other,Australind,WA,-33.27146683,115.7382125,Accessible access,TRUE
727,Leschenault Leisure Centre,Other,Australind,WA,-33.27146683,115.7382125,Caravan support,TRUE
729,Recreation Ground,Sporting facility,Brunswick Junction,WA,-33.25327143,115.836815,24-hour access,TRUE
731,Binningup Beach,Beach,Binningup,WA,-33.14961895,115.6869935,Caravan support,TRUE
732,Myalup Beach,Beach,Myalup,WA,-33.10357038,115.6873787,24-hour access,TRUE
732,Myalup Beach,Beach,Myalup,WA,-33.10357038,115.6873787,Caravan support,TRUE
733,Snells Park,Park or reserve,Harvey,WA,-33.07967659,115.896627,Accessible access,TRUE
733,Snells Park,Park or reserve,Harvey,WA,-33.07967659,115.896627,Caravan support,TRUE
735,Cookernup Community Centre,Community building,Cookernup,WA,-32.99662049,115.88941947000001,24-hour access,TRUE
738,Holland Park,Park or reserve,Broomehill Village,WA,-33.84446567,117.63824704,24-hour access,TRUE
738,Holland Park,Park or reserve,Broomehill Village,WA,-33.84446567,117.63824704,Accessible access,TRUE
738,Holland Park,Park or reserve,Broomehill Village,WA,-33.84446567,117.63824704,Family support,TRUE
742,Town Hall,Other,York,WA,-31.89149922,116.7680453,Accessible access,TRUE
742,Town Hall,Other,York,WA,-31.89149922,116.7680453,Family support,TRUE
743,Tower Street,Rest area,Leonora,WA,-28.88326321,121.33036943,24-hour access,TRUE
743,Tower Street,Rest area,Leonora,WA,-28.88326321,121.33036943,Accessible access,TRUE
744,Lowood Road  - Centre of Town,Car park,Mount Barker,WA,-34.62765662,117.66304973,24-hour access,TRUE
744,Lowood Road  - Centre of Town,Car park,Mount Barker,WA,-34.62765662,117.66304973,Accessible access,TRUE
744,Lowood Road  - Centre of Town,Car park,Mount Barker,WA,-34.62765662,117.66304973,Family support,TRUE
745,Albany Highway,Other,Mount Barker,WA,-34.62815756,117.66377733,Accessible access,TRUE
746,McDonald Avenue,Sporting facility,Mount Barker,WA,-34.62246318,117.66022931,24-hour access,TRUE
748,Narrikup Hall,Other,Narrikup,WA,-34.77262779,117.70238755,24-hour access,TRUE
751,Higgins Park,Park or reserve,Rocky Gully,WA,-34.51214833,117.01428713,24-hour access,TRUE
752,Kendenup Hall,Other,Kendenup,WA,-34.48951359,117.6280576,24-hour access,TRUE
752,Kendenup Hall,Other,Kendenup,WA,-34.48951359,117.6280576,Accessible access,TRUE
756,Railway Square,Park or reserve,Corrigin,WA,-32.33091798,117.87313897,24-hour access,TRUE
756,Railway Square,Park or reserve,Corrigin,WA,-32.33091798,117.87313897,Family support,TRUE
757,Rotary Park,Park or reserve,Corrigin,WA,-32.33311546,117.8770916,24-hour access,TRUE
760,Shenton Street,Other,Menzies,WA,-29.6958372,121.0292377,24-hour access,TRUE
760,Shenton Street,Other,Menzies,WA,-29.6958372,121.0292377,Accessible access,TRUE
761,Ford Street,Other,Beechworth,VIC,-36.35866492,146.6876321,24-hour access,TRUE
761,Ford Street,Other,Beechworth,VIC,-36.35866492,146.6876321,Accessible access,TRUE
762,Apex Park,Park or reserve,Rutherglen,VIC,-36.05428407,146.45705851,24-hour access,TRUE
762,Apex Park,Park or reserve,Rutherglen,VIC,-36.05428407,146.45705851,Accessible access,TRUE
762,Apex Park,Park or reserve,Rutherglen,VIC,-36.05428407,146.45705851,Caravan support,TRUE
763,Lake Sambell,Park or reserve,Beechworth,VIC,-36.36029193,146.69358292,24-hour access,TRUE
764,Queen Victoria Park,Park or reserve,Beechworth,VIC,-36.3563321,146.6922171,24-hour access,TRUE
765,Diffey Road,Park or reserve,Beechworth,VIC,-36.37004736,146.6764915,24-hour access,TRUE
766,High Street,Park or reserve,Yackandandah,VIC,-36.312864,146.8385804,24-hour access,TRUE
766,High Street,Park or reserve,Yackandandah,VIC,-36.312864,146.8385804,Accessible access,TRUE
767,Martin Park,Park or reserve,Chiltern,VIC,-36.15168093,146.6096751,24-hour access,TRUE
767,Martin Park,Park or reserve,Chiltern,VIC,-36.15168093,146.6096751,Accessible access,TRUE
768,Kiewa East Road,Park or reserve,Tangambalanga,VIC,-36.25154063,147.02892599,24-hour access,TRUE
768,Kiewa East Road,Park or reserve,Tangambalanga,VIC,-36.25154063,147.02892599,Accessible access,TRUE
769,Isaacs Avenue,Park or reserve,Yackandandah,VIC,-36.31007725,146.84513853,24-hour access,TRUE
769,Isaacs Avenue,Park or reserve,Yackandandah,VIC,-36.31007725,146.84513853,Accessible access,TRUE
769,Isaacs Avenue,Park or reserve,Yackandandah,VIC,-36.31007725,146.84513853,Caravan support,TRUE
770,Barnawartha Indigo Creek Park,Park or reserve,Barnawartha,VIC,-36.10437967,146.67496038,24-hour access,TRUE
770,Barnawartha Indigo Creek Park,Park or reserve,Barnawartha,VIC,-36.10437967,146.67496038,Accessible access,TRUE
771,Fig Tree Park,Park or reserve,Rutherglen,VIC,-36.05530137,146.4601125,24-hour access,TRUE
771,Fig Tree Park,Park or reserve,Rutherglen,VIC,-36.05530137,146.4601125,Accessible access,TRUE
772,Douglas Street,Park or reserve,Rutherglen,VIC,-36.05431419,146.4625954,24-hour access,TRUE
772,Douglas Street,Park or reserve,Rutherglen,VIC,-36.05431419,146.4625954,Accessible access,TRUE
773,Murray Valley Highway,Park or reserve,Huon,VIC,-36.21934018,147.06722106,24-hour access,TRUE
773,Murray Valley Highway,Park or reserve,Huon,VIC,-36.21934018,147.06722106,Accessible access,TRUE
774,Kiewa Memorial Park,Park or reserve,Kiewa,VIC,-36.2555528,147.01598357,24-hour access,TRUE
774,Kiewa Memorial Park,Park or reserve,Kiewa,VIC,-36.2555528,147.01598357,Accessible access,TRUE
775,Stanely Road,Other,Stanley,VIC,-36.40548483,146.7553102,24-hour access,TRUE
776,Gap Flat Road,Other,Allans Flat,VIC,-36.27456722,146.9083106,24-hour access,TRUE
777,Foord Street,Other,Wahgunyah,VIC,-36.01073064,146.3934947,Accessible access,TRUE
778,Ford Street,Other,Beechworth,VIC,-36.36140021,146.68494275,24-hour access,TRUE
779,Lal Lal Falls Reserve,Park or reserve,Lal Lal,VIC,-37.656552,144.03620753,24-hour access,TRUE
780,Gordon Pioneer Reserve,Park or reserve,Gordon,VIC,-37.5784933,144.0998231,24-hour access,TRUE
780,Gordon Pioneer Reserve,Park or reserve,Gordon,VIC,-37.5784933,144.0998231,Accessible access,TRUE
781,Ballan,Park or reserve,Ballan,VIC,-37.60066949,144.22583195,24-hour access,TRUE
781,Ballan,Park or reserve,Ballan,VIC,-37.60066949,144.22583195,Accessible access,TRUE
781,Ballan,Park or reserve,Ballan,VIC,-37.60066949,144.22583195,Family support,TRUE
782,Mill Park Reserve,Park or reserve,Ballan,VIC,-37.59854151,144.22962585,24-hour access,TRUE
782,Mill Park Reserve,Park or reserve,Ballan,VIC,-37.59854151,144.22962585,Accessible access,TRUE
782,Mill Park Reserve,Park or reserve,Ballan,VIC,-37.59854151,144.22962585,Caravan support,TRUE
783,Blackwood,Other,Blackwood,VIC,-37.47096132,144.3077361,24-hour access,TRUE
783,Blackwood,Other,Blackwood,VIC,-37.47096132,144.3077361,Accessible access,TRUE
785,Federation Park,Park or reserve,Bacchus Marsh,VIC,-37.65581978,144.4496774,Accessible access,TRUE
786,Maddingley Park,Park or reserve,Bacchus Marsh,VIC,-37.68638029,144.43679756,Accessible access,TRUE
787,Peppertree Park,Park or reserve,Bacchus Marsh,VIC,-37.68146316,144.4294591,24-hour access,TRUE
788,Bacchus Marsh,Car park,Bacchus Marsh,VIC,-37.67515203,144.4373499,Accessible access,TRUE
790,Mitchell Street,Other,Wongan Hills,WA,-30.89522733,116.719081,24-hour access,TRUE
790,Mitchell Street,Other,Wongan Hills,WA,-30.89522733,116.719081,Accessible access,TRUE
790,Mitchell Street,Other,Wongan Hills,WA,-30.89522733,116.719081,Caravan support,TRUE
791,Cadoux,Other,Cadoux,WA,-30.76875531,117.13587893,24-hour access,TRUE
791,Cadoux,Other,Cadoux,WA,-30.76875531,117.13587893,Accessible access,TRUE
792,Foreshore,Car park,Hopetoun,WA,-33.951701,120.1261428,24-hour access,TRUE
792,Foreshore,Car park,Hopetoun,WA,-33.951701,120.1261428,Accessible access,TRUE
793,West Beach,Beach,Hopetoun,WA,-33.94780695,120.1194145,24-hour access,TRUE
793,West Beach,Beach,Hopetoun,WA,-33.94780695,120.1194145,Caravan support,TRUE
794,Munglinup,Park or reserve,Munglinup,WA,-33.70448117,120.86073198,24-hour access,TRUE
794,Munglinup,Park or reserve,Munglinup,WA,-33.70448117,120.86073198,Accessible access,TRUE
794,Munglinup,Park or reserve,Munglinup,WA,-33.70448117,120.86073198,Caravan support,TRUE
795,Rangeview Park,Park or reserve,Ravensthorpe,WA,-33.58163093,120.0509888,24-hour access,TRUE
796,Jubilee Park,Park or reserve,Ravensthorpe,WA,-33.58156187,120.0455509,24-hour access,TRUE
796,Jubilee Park,Park or reserve,Ravensthorpe,WA,-33.58156187,120.0455509,Accessible access,TRUE
796,Jubilee Park,Park or reserve,Ravensthorpe,WA,-33.58156187,120.0455509,Family support,TRUE
797,Town Park Caravan Dump Point,Park or reserve,Northampton,WA,-28.34834645,114.63045896,24-hour access,TRUE
797,Town Park Caravan Dump Point,Park or reserve,Northampton,WA,-28.34834645,114.63045896,Caravan support,TRUE
798,Kings Park,Park or reserve,Northampton,WA,-28.34832108,114.6317012,24-hour access,TRUE
798,Kings Park,Park or reserve,Northampton,WA,-28.34832108,114.6317012,Accessible access,TRUE
799,Lions Park,Park or reserve,Northampton,WA,-28.35169154,114.6317349,24-hour access,TRUE
799,Lions Park,Park or reserve,Northampton,WA,-28.35169154,114.6317349,Accessible access,TRUE
800,Sports Ground,Sporting facility,Northampton,WA,-28.35411811,114.6474748,24-hour access,TRUE
800,Sports Ground,Sporting facility,Northampton,WA,-28.35411811,114.6474748,Accessible access,TRUE
801,Horrocks Foreshore,Park or reserve,Horrocks,WA,-28.3830807,114.4300512,24-hour access,TRUE
801,Horrocks Foreshore,Park or reserve,Horrocks,WA,-28.3830807,114.4300512,Accessible access,TRUE
801,Horrocks Foreshore,Park or reserve,Horrocks,WA,-28.3830807,114.4300512,Caravan support,TRUE
802,Horrocks Tennis,Sporting facility,Horrocks,WA,-28.38006201,114.4303775,24-hour access,TRUE
803,Jetty,Jetty,Kalbarri,WA,-27.7013633,114.16771724,24-hour access,TRUE
803,Jetty,Jetty,Kalbarri,WA,-27.7013633,114.16771724,Accessible access,TRUE
804,Sally's Tree,Park or reserve,Kalbarri,WA,-27.71021634,114.16354725,24-hour access,TRUE
804,Sally's Tree,Park or reserve,Kalbarri,WA,-27.71021634,114.16354725,Accessible access,TRUE
804,Sally's Tree,Park or reserve,Kalbarri,WA,-27.71021634,114.16354725,Caravan support,TRUE
805,Chinaman's Drive,Park or reserve,Kalbarri,WA,-27.70948416,114.1585742,24-hour access,TRUE
805,Chinaman's Drive,Park or reserve,Kalbarri,WA,-27.70948416,114.1585742,Accessible access,TRUE
805,Chinaman's Drive,Park or reserve,Kalbarri,WA,-27.70948416,114.1585742,Caravan support,TRUE
806,Red Bluff,Other,Kalbarri,WA,-27.74376078,114.14449283,24-hour access,TRUE
806,Red Bluff,Other,Kalbarri,WA,-27.74376078,114.14449283,Accessible access,TRUE
807,Port Gregory,Car park,Gregory,WA,-28.19019028,114.25030333,24-hour access,TRUE
807,Port Gregory,Car park,Gregory,WA,-28.19019028,114.25030333,Accessible access,TRUE
807,Port Gregory,Car park,Gregory,WA,-28.19019028,114.25030333,Family support,TRUE
807,Port Gregory,Car park,Gregory,WA,-28.19019028,114.25030333,Caravan support,TRUE
808,Binnu,Other,Binnu,WA,-28.04269008,114.67362463,24-hour access,TRUE
808,Binnu,Other,Binnu,WA,-28.04269008,114.67362463,Accessible access,TRUE
810,Carnarvon Visitor Centre,Community building,Carnarvon,WA,-24.88372832,113.65648137,24-hour access,TRUE
810,Carnarvon Visitor Centre,Community building,Carnarvon,WA,-24.88372832,113.65648137,Accessible access,TRUE
811,Pelican Point Road,Other,Babbage Island,WA,-24.89703938,113.6395231,24-hour access,TRUE
811,Pelican Point Road,Other,Babbage Island,WA,-24.89703938,113.6395231,Accessible access,TRUE
812,Baxter Park,Other,South Carnarvon,WA,-24.89156368,113.65525172,Accessible access,TRUE
814,Gwoonwardu Mia - Aboriginal Heritage & Cultural Centre,Other,Carnarvon,WA,-24.87680876,113.66319294,24-hour access,TRUE
814,Gwoonwardu Mia - Aboriginal Heritage & Cultural Centre,Other,Carnarvon,WA,-24.87680876,113.66319294,Accessible access,TRUE
823,Coral Bay Shopping Centre,Shopping centre,Coral Bay,WA,-23.14131791,113.77400566,24-hour access,TRUE
823,Coral Bay Shopping Centre,Shopping centre,Coral Bay,WA,-23.14131791,113.77400566,Accessible access,TRUE
824,Sutton Road,Other,Naval Base,WA,-32.18329054,115.77545704,24-hour access,TRUE
824,Sutton Road,Other,Naval Base,WA,-32.18329054,115.77545704,Accessible access,TRUE
825,Kwinana Beach Road 1,Park or reserve,Kwinana Beach,WA,-32.24766927,115.7571899,24-hour access,TRUE
825,Kwinana Beach Road 1,Park or reserve,Kwinana Beach,WA,-32.24766927,115.7571899,Accessible access,TRUE
829,Tucker Street,Sporting facility,Medina,WA,-32.23381975,115.79908414,24-hour access,TRUE
830,Brownell Crescent,Sporting facility,Kwinana,WA,-32.23404047,115.8105465,24-hour access,TRUE
834,Chisham Oval,Sporting facility,Parmelia,WA,-32.24628156,115.82512392,24-hour access,TRUE
835,Rhodes Park,Park or reserve,Calista,WA,-32.25112639,115.81029322,Accessible access,TRUE
836,Harman Street Public Park,Park or reserve,Leda,WA,-32.25640645,115.80335838,24-hour access,TRUE
837,Bundaberg Botanic Gardens (Café 1928),Food outlet,Bundaberg North,QLD,-24.85244987,152.3362047,Accessible access,TRUE
838,Fairymead House Museum,Other,Bundaberg North,QLD,-24.85563028,152.33611594,Caravan support,TRUE
839,Alexandra Park,Park or reserve,Bundaberg West,QLD,-24.86654349,152.34090846,24-hour access,TRUE
840,Alexandra Park Zoo,Park or reserve,Bundaberg West,QLD,-24.86603259,152.3431145,Accessible access,TRUE
840,Alexandra Park Zoo,Park or reserve,Bundaberg West,QLD,-24.86603259,152.3431145,Caravan support,TRUE
841,War Nurses Memorial Park,Park or reserve,Bundaberg West,QLD,-24.8702201,152.33563688,Accessible access,TRUE
844,Norville Park,Park or reserve,Norville,QLD,-24.89067604,152.33998577,Accessible access,TRUE
849,Loeskow Park,Park or reserve,Avoca,QLD,-24.88135137,152.31057385,Accessible access,TRUE
850,Targo Street Car Park,Car park,Bundaberg Central,QLD,-24.86873232,152.35149047,Accessible access,TRUE
851,Riverside Parklands,Park or reserve,Bundaberg Central,QLD,-24.8631166,152.35375715,Accessible access,TRUE
851,Riverside Parklands,Park or reserve,Bundaberg Central,QLD,-24.8631166,152.35375715,Caravan support,TRUE
853,IGA Car Park,Car park,Bundaberg Central,QLD,-24.86724802,152.35313308,Accessible access,TRUE
854,Bundaberg North Lions Park,Park or reserve,Bundaberg North,QLD,-24.86227432,152.34492897,24-hour access,TRUE
854,Bundaberg North Lions Park,Park or reserve,Bundaberg North,QLD,-24.86227432,152.34492897,Accessible access,TRUE
857,Boreham Park,Park or reserve,Avenell Heights,QLD,-24.88949621,152.3669163,Accessible access,TRUE
860,Lake Ellen,Park or reserve,Bundaberg East,QLD,-24.86818063,152.3651514,Accessible access,TRUE
862,Hinkler Lions Tourist Park,Park or reserve,Clontarf,QLD,-24.89701323,152.31406463,Accessible access,TRUE
868,Sandstone,Other,Sandstone,WA,-27.98767214,119.2970687,24-hour access,TRUE
868,Sandstone,Other,Sandstone,WA,-27.98767214,119.2970687,Accessible access,TRUE
870,Mount Gladstone,Other,Cooma,NSW,-36.25115419,149.07827956,24-hour access,TRUE
871,Cooma Showground,Park or reserve,Cooma,NSW,-36.24026008,149.11973042,Accessible access,TRUE
872,Centennial Park,Park or reserve,Cooma,NSW,-36.23436984,149.1263296,Accessible access,TRUE
872,Centennial Park,Park or reserve,Cooma,NSW,-36.23436984,149.1263296,Family support,TRUE
872,Centennial Park,Park or reserve,Cooma,NSW,-36.23436984,149.1263296,Caravan support,TRUE
876,Lions Park,Park or reserve,Cooma,NSW,-36.20502507,149.1291111,Accessible access,TRUE
876,Lions Park,Park or reserve,Cooma,NSW,-36.20502507,149.1291111,Caravan support,TRUE
877,River Reserve,Park or reserve,Binjura,NSW,-36.16972316,149.0922365,24-hour access,TRUE
878,Bredbo Centennial Park,Park or reserve,Bredbo,NSW,-35.95247069,149.1452681,24-hour access,TRUE
878,Bredbo Centennial Park,Park or reserve,Bredbo,NSW,-35.95247069,149.1452681,Accessible access,TRUE
880,Nimmitabel Caravan Park,Caravan park,Nimmitabel,NSW,-36.50921063,149.2850547,24-hour access,TRUE
880,Nimmitabel Caravan Park,Caravan park,Nimmitabel,NSW,-36.50921063,149.2850547,Accessible access,TRUE
880,Nimmitabel Caravan Park,Caravan park,Nimmitabel,NSW,-36.50921063,149.2850547,Caravan support,TRUE
881,Lake Williams Rest Area,Park or reserve,Nimmitabel,NSW,-36.51470209,149.2822961,24-hour access,TRUE
881,Lake Williams Rest Area,Park or reserve,Nimmitabel,NSW,-36.51470209,149.2822961,Accessible access,TRUE
881,Lake Williams Rest Area,Park or reserve,Nimmitabel,NSW,-36.51470209,149.2822961,Family support,TRUE
883,Badja Reserve,Park or reserve,Peak View,NSW,-36.17386562,149.3500789,24-hour access,TRUE
884,Numeralla Tennis Courts,Sporting facility,Numeralla,NSW,-36.17647796,149.3472345,24-hour access,TRUE
886,Captain Cook Park,Park or reserve,Walcha,NSW,-30.98579929,151.5946836,Accessible access,TRUE
886,Captain Cook Park,Park or reserve,Walcha,NSW,-30.98579929,151.5946836,Family support,TRUE
887,McHattan Park,Park or reserve,Walcha,NSW,-30.98527996,151.59118051,24-hour access,TRUE
887,McHattan Park,Park or reserve,Walcha,NSW,-30.98527996,151.59118051,Accessible access,TRUE
887,McHattan Park,Park or reserve,Walcha,NSW,-30.98527996,151.59118051,Family support,TRUE
887,McHattan Park,Park or reserve,Walcha,NSW,-30.98527996,151.59118051,Caravan support,TRUE
888,Lions Park Walcha,Park or reserve,Walcha,NSW,-30.9833821,151.58164249,24-hour access,TRUE
888,Lions Park Walcha,Park or reserve,Walcha,NSW,-30.9833821,151.58164249,Accessible access,TRUE
888,Lions Park Walcha,Park or reserve,Walcha,NSW,-30.9833821,151.58164249,Family support,TRUE
889,Nowendoc,Park or reserve,Nowendoc,NSW,-31.51334818,151.71590684,24-hour access,TRUE
889,Nowendoc,Park or reserve,Nowendoc,NSW,-31.51334818,151.71590684,Accessible access,TRUE
889,Nowendoc,Park or reserve,Nowendoc,NSW,-31.51334818,151.71590684,Family support,TRUE
890,Quota Park,Park or reserve,Walcha,NSW,-30.9799137,151.59506013,24-hour access,TRUE
891,Mossvale Park,Park or reserve,Berrys Creek,VIC,-38.40337327,146.05384992,24-hour access,TRUE
891,Mossvale Park,Park or reserve,Berrys Creek,VIC,-38.40337327,146.05384992,Accessible access,TRUE
891,Mossvale Park,Park or reserve,Berrys Creek,VIC,-38.40337327,146.05384992,Family support,TRUE
892,Dumbalk Hall,Park or reserve,Dumbalk,VIC,-38.53333909,146.09393464,24-hour access,TRUE
892,Dumbalk Hall,Park or reserve,Dumbalk,VIC,-38.53333909,146.09393464,Accessible access,TRUE
893,Fish Creek,Park or reserve,Fish Creek,VIC,-38.69351218,146.08226081,24-hour access,TRUE
893,Fish Creek,Park or reserve,Fish Creek,VIC,-38.69351218,146.08226081,Accessible access,TRUE
