FacilityID,Name,FacilityType,Town,State,Latitude,Longitude,OpeningHours,Parking,ParkingAccessible,Accessible,BabyChange,BabyCareRoom,DumpPoint,Shower,DrinkingWater,MLAK24,PaymentRequired,Is_24_Hour
2549,Streeton Lookout,Other,Freemans Reach,NSW,-33.56582982,150.77287677,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2551,Governor Phillip Reserve,Park or reserve,Wilberforce,NSW,-33.60064373,150.83044912,Currently closed,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2552,Memorial Park,Park or reserve,Pitt Town,NSW,-33.58734713,150.8612582,OPEN: Variable hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2553,Brinsley Park,Sporting facility,Pitt Town,NSW,-33.58727768,150.86414841,OPEN: Variable hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2555,Glossodia Park,Sporting facility,Freemans Reach,NSW,-33.54461397,150.7930867,OPEN: Variable hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2556,Pound Paddock,Sporting facility,Hobartville,NSW,-33.60378976,150.7577698,OPEN: Variable hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2558,"Ham Common, Richmond",Park or reserve,Richmond,NSW,-33.60629103,150.78021252,OPEN: 24 hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2559,McLeod Park,Park or reserve,South Windsor,NSW,-33.61846189,150.80610607,OPEN: Daylight hours,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2560,"Memorial Park, Windsor",Park or reserve,Windsor,NSW,-33.61022115,150.81490381,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2561,"Kable Street Parking Area, Windsor",Car park,Windsor,NSW,-33.60491844,150.82007029,OPEN: 24 hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2562,Oakville Reserve,Sporting facility,Oakville,NSW,-33.62285382,150.8580259,OPEN: Variable hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2563,Vineyard Park,Sporting facility,Vineyard,NSW,-33.63222049,150.8436223,OPEN: Variable hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2564,Upper Colo Reserve,Park or reserve,Upper Colo,NSW,-33.41940003,150.7333476,OPEN: Daylight hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2565,Colo Heights Reserve,Park or reserve,Colo Heights,NSW,-33.37229439,150.74081707,OPEN: 24 hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2566,Webbs Creek,Other,Wisemans Ferry,NSW,-33.38705973,150.97851464,OPEN: 24 hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2567,Wisemans Ferry Crossing,Other,Wisemans Ferry,NSW,-33.37874865,150.99057016,OPEN: 24 hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2568,Bilpin Reserve,Park or reserve,Bilpin,NSW,-33.49627817,150.5169958,OPEN: 24 hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2569,Bowen Mountain Park,Park or reserve,Bowen Mountain,NSW,-33.57130664,150.6241471,OPEN: 9am-5pm,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2571,Kilkivan Lions Park,Park or reserve,Kilkivan,QLD,-26.08546073,152.2402614,OPEN: 24 hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2572,Tansey Park,Park or reserve,Tansey,QLD,-26.04078219,152.04935385,OPEN: 24 hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2573,Dickinson Park,Park or reserve,Goomeri,QLD,-26.18100041,152.0672049,OPEN: 24 hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2575,Marg McIntosch Park,Park or reserve,Widgee,QLD,-26.19169743,152.43197222,OPEN: 24 hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2576,Digger Perrett Park,Park or reserve,Goomeri,QLD,-26.18280368,152.0685064,OPEN: 24 hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2577,Mudlo Gap,Park or reserve,Mudlo,QLD,-26.01800356,152.2339092,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2578,Woolooga Park,Park or reserve,Woolooga,QLD,-26.05322608,152.3926677,OPEN: 24 hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2579,Portico Park,Park or reserve,Toongabbie,NSW,-33.78745966,150.9509315,OPEN: Daylight hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2581,Purdie Lane Car Park,Car park,Pendle Hill,NSW,-33.80254613,150.9563312,OPEN: Daylight hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2582,The Kingsway,Other,Wentworthville,NSW,-33.80750587,150.9719347,OPEN: Daylight hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2584,Lytton Street Park,Park or reserve,Wentworthville,NSW,-33.81105381,150.9730933,OPEN: 7am-7pm,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2585,Mays Hill Reserve,Park or reserve,Mays Hill,NSW,-33.81900261,150.99292826,OPEN: 6am-7pm,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2586,Holroyd Gardens,Park or reserve,Holroyd,NSW,-33.83093749,150.99502356,OPEN: 7am-7pm,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2591,Warnock Park,Park or reserve,Guildford,NSW,-33.85263206,150.98354162,OPEN: Daylight hours,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2592,Central Gardens Merrylands Road,Park or reserve,Merrylands,NSW,-33.83132796,150.9631576,OPEN: 7:30am-7pm,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2596,Beckett Park,Park or reserve,Balwyn,VIC,-37.81078611,145.09216917,OPEN: Daylight hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2597,Hartwell Reserve,Sporting facility,Glen Iris,VIC,-37.85364091,145.0870231,OPEN: Daylight hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2599,Campberwell Sports Ground,Sporting facility,Camberwell,VIC,-37.838404,145.06271718,OPEN: Daylight hours,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2600,Balwyn Park,Park or reserve,Balwyn,VIC,-37.8133537,145.0777877,OPEN: Daylight hours,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2602,Rathmines Reserve Pavilion,Park or reserve,Hawthorn East,VIC,-37.82045351,145.05381378,OPEN: Daylight hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2603,Victoria Road Reserve Pavilion,Park or reserve,Hawthorn East,VIC,-37.82184556,145.04738575,OPEN: Daylight hours,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2604,Kew Library,Community building,Kew,VIC,-37.80784873,145.0341592,"OPEN: Mon-Fri 9am-6pm, Sat 10am-4pm",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2607,St James Park,Park or reserve,Hawthorn,VIC,-37.82041374,145.02193677,OPEN: Daylight hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2610,Kew Junction (Cotham Road),Other,Kew,VIC,-37.806863,145.0318835,OPEN: Daylight hours,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2611,Fritsch Holzer Park,Park or reserve,Hawthorn East,VIC,-37.82879361,145.05053762,OPEN: Daylight hours,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2612,Victoria Park North Pavilion,Park or reserve,Kew,VIC,-37.80198871,145.04654626,OPEN: Daylight hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2615,Stradbroke Park Pavilion,Park or reserve,Kew East,VIC,-37.79930717,145.06250741,OPEN: Daylight hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2616,Macleay Park Pavilion,Sporting facility,Balwyn North,VIC,-37.80060265,145.0736066,OPEN: Daylight hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2617,Hislop Park Pavilion,Park or reserve,Balwyn North,VIC,-37.79976682,145.08202948,OPEN: Daylight hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2618,Freeway Golf Course,Sporting facility,Balwyn North,VIC,-37.78055438,145.07387062,OPEN: Daylight hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2619,Canterbury Gardens,Park or reserve,Canterbury,VIC,-37.82412315,145.08060752,OPEN: Daylight hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2623,Cooper Reserve,Park or reserve,Camberwell,VIC,-37.83902978,145.09566447,OPEN: Daylight hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2625,Burwood Reserve,Park or reserve,Burwood,VIC,-37.85440708,145.09476659,Currently closed,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2627,Marquis Street (Ashburton Village),Car park,Ashburton,VIC,-37.86262026,145.0784532,OPEN: Daylight hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2628,Watson Park Pavilion,Park or reserve,Ashburton,VIC,-37.86884741,145.07384637,OPEN: Variable hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2630,Central Gardens,Park or reserve,Hawthorn,VIC,-37.82143158,145.04149533,OPEN: Daylight hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2631,Anderson Park (Community Hub building),Park or reserve,Hawthorn East,VIC,-37.84065933,145.04864946,OPEN: Daylight hours,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2635,Patterson Reserve (Robinson Road Pavilion),Sporting facility,Hawthorn East,VIC,-37.83796153,145.03984476,OPEN: Daylight hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2637,Burwood Shopping Centre,Car park,Camberwell,VIC,-37.84972829,145.09485511,OPEN: Daylight hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2638,Camberwell Junction,Park or reserve,Camberwell,VIC,-37.83211976,145.05733505,OPEN: Daylight hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2639,Kew Junction (Walpole Street),Other,Kew,VIC,-37.80606929,145.03176929,OPEN: Daylight hours,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2640,Outer Circle Linear Park Deepdene,Park or reserve,Deepdene,VIC,-37.80995197,145.06319202,OPEN: Daylight hours,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2641,Balwyn Shopping Strip,Car park,Balwyn,VIC,-37.8135133,145.0855371,OPEN: Daylight hours,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2642,Maranoa Gardens,Park or reserve,Balwyn,VIC,-37.81083631,145.08950122,OPEN: Venue hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2645,Racecourse Road Reserve,Park or reserve,Noble Park,VIC,-37.95004626,145.17416167,OPEN: Daylight hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2646,Ross Reserve Athletics Track,Park or reserve,Noble Park,VIC,-37.96059717,145.17018299,OPEN: Variable hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2647,Warner Reserve Pavilion,Park or reserve,Springvale,VIC,-37.94578278,145.16048263,Currently closed,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2648,Burden Park Reserve Playground,Park or reserve,Springvale South,VIC,-37.96298879,145.1536889,OPEN: Daylight hours,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2650,Douglas Street - Noble Park Station,Car park,Noble Park,VIC,-37.96663336,145.17560531,OPEN: Daylight hours,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2651,Rowley Allan Reserve - Joe Sibberras Anenx Hall,Park or reserve,Keysborough,VIC,-37.99431968,145.1669423,OPEN: Variable hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2652,Noble Park Reserve Bowls Pavilion,Sporting facility,Noble Park,VIC,-37.97755403,145.16841356,OPEN: Daylight hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2653,Parkfield Reserve - Dunblane Road Car Park,Park or reserve,Noble Park,VIC,-37.96145827,145.18127293,OPEN: Daylight hours,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2655,Frederick Wachter Reserve Playground,Park or reserve,Keysborough,VIC,-37.99072505,145.17421262,OPEN: Daylight hours,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2656,Greaves Reserve - Ohagans Way,Park or reserve,Dandenong,VIC,-37.984208,145.197638,OPEN: Daylight hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2657,Thomas Street Multi Story Car Park,Car park,Dandenong,VIC,-37.98684977,145.21274321,OPEN: Daylight hours,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2658,"71 Hemmings Street, Dandenong",Car park,Dandenong,VIC,-37.98296794,145.20263759,OPEN: Daylight hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2659,Menzies Avenue Reserve Playground,Park or reserve,Dandenong North,VIC,-37.96601964,145.20950237,OPEN: Daylight hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2660,Red Gum Rest,Park or reserve,Dandenong,VIC,-37.99351033,145.21706896,OPEN: Daylight hours,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2661,John Hemmings Memorial Park Playground,Park or reserve,Dandenong,VIC,-37.98013241,145.20836085,OPEN: Daylight hours,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2662,Palm Plaza Meeting Room,Shopping centre,Dandenong,VIC,-37.98573181,145.21508035,OPEN: Daylight hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2664,Tirhatuan Park Recreation Area,Park or reserve,Dandenong North,VIC,-37.9462409,145.22283486,OPEN: Daylight hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2665,Wellington Point Reserve  East,Park or reserve,Wellington Point,QLD,-27.46663428,153.24039314,OPEN: 6:30am-6:30pm,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2666,AP Hinds Reserve,Park or reserve,Bayswater,WA,-31.93092144,115.91736315,OPEN: Daylight hours,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2667,Bayswater Riverside Garden West,Park or reserve,Bayswater,WA,-31.93013223,115.92163858,OPEN: Daylight hours,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2668,Bardon Park,Park or reserve,Maylands,WA,-31.93544471,115.8873978,OPEN: Daylight hours,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2670,Wellington Point Reserve West,Park or reserve,Wellington Point,QLD,-27.46662618,153.23947531,OPEN: 6:30am-6:30pm,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2673,Pye Lane Park,Park or reserve,Wellington Point,QLD,-27.48544552,153.23745986,OPEN: 6:30am-6:30pm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2674,Aquatic Paradise Park West - Commodore Drive,Park or reserve,Birkdale,QLD,-27.48161752,153.21749531,OPEN: 6:30am-6:30pm,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2675,Beth Boyd Park,Park or reserve,Thorneside,QLD,-27.47992541,153.20310334,OPEN: 6:30am-6:30pm,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2676,William Taylor Memorial Sportsfield,Sporting facility,Thorneside,QLD,-27.48666928,153.20671947,OPEN: 6:30am-6:30pm,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2677,William Taylor Park,Park or reserve,Birkdale,QLD,-27.492067,153.21470592,OPEN: 6:30am-6:30pm,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2679,John Fredericks Park West,Park or reserve,Capalaba,QLD,-27.51993587,153.18872891,OPEN: 6:30am-6:30pm,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2680,Sam Sciacca Sportsfields,Sporting facility,Capalaba,QLD,-27.5204179,153.19422867,OPEN: 6:30am-6:30pm,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2681,Keith Surridge Park,Sporting facility,Alexandra Hills,QLD,-27.52304435,153.21641551,OPEN: 6:30am-6:30pm,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2684,Doug Tiller Reserve,Park or reserve,Wellington Point,QLD,-27.51545072,153.24032204,OPEN: 6:30am-6:30pm,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2685,Apex Park,Park or reserve,Wellington Point,QLD,-27.50963052,153.24414358,OPEN: 4am-10pm,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2686,Raby Bay Foreshore Park,Park or reserve,Cleveland,QLD,-27.51617793,153.26863819,OPEN: 6:30am-6:30pm,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2687,GJ Walter Park,Park or reserve,Cleveland,QLD,-27.52375061,153.28610105,OPEN: 6:30am-6:30pm,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2688,Cleveland Point Reserve,Park or reserve,Cleveland,QLD,-27.50993584,153.28912142,OPEN: 6:30am-6:30pm,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2689,Bloomfield Street Park,Park or reserve,Cleveland,QLD,-27.52721158,153.26780218,OPEN: 6:30am-6:30pm,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2690,Oyster Point Park,Park or reserve,Cleveland,QLD,-27.53457808,153.28327756,Currently closed,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2691,Henry Ziegenfusz Park,Park or reserve,Cleveland,QLD,-27.54037383,153.2711373,OPEN: 6:30am-6:30pm,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2692,Cleveland Showgrounds,Park or reserve,Cleveland,QLD,-27.53563711,153.26151855,OPEN: 6:30am-6:30pm,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2695,Victoria Point Reserve,Park or reserve,Victoria Point,QLD,-27.58059564,153.31652614,OPEN: 6:30am-6:30pm,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2696,Cascade Gardens,Park or reserve,Victoria Point,QLD,-27.58325851,153.29176068,OPEN: 6:30am-6:30pm,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2697,Ern Dowling Sportsfields,Sporting facility,Victoria Point,QLD,-27.58445766,153.29263171,OPEN: 6:30am-6:30pm,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2698,Sel Outridge Park,Park or reserve,Redland Bay,QLD,-27.61412086,153.30629432,OPEN: 6:30am-6:30pm,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2699,Redland Bay Community Hall,Community building,Redland Bay,QLD,-27.61591512,153.30765319,OPEN: Variable hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2700,Weinam Creek Marine Boat Ramp,Other,Redland Bay,QLD,-27.61888466,153.31030281,OPEN: 6:30am-6:30pm,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2702,Neville Stafford Park,Park or reserve,Redland Bay,QLD,-27.6160292,153.30863422,OPEN: 6:30am-6:30pm,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2703,Toms Park,Park or reserve,Redland Bay,QLD,-27.62108053,153.31146251,OPEN: 6:30am-6:30pm,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2704,WH Yeo Park,Park or reserve,Victoria Point,QLD,-27.58899467,153.30888242,OPEN: 6:30am-6:30pm,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2705,Coochiemudlo Island Foreshore - Barge Ramp,Other,Coochiemudlo Island,QLD,-27.57450163,153.32958807,OPEN: 6:30am-6:30pm,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2706,Coochiemudlo Island Foreshore - Jetty,Jetty,Coochiemudlo Island,QLD,-27.574077,153.33305842,OPEN: 6:30am-6:30pm,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2707,Morwong Beach,Beach,Coochiemudlo Island,QLD,-27.56522048,153.33411419,OPEN: 6:30am-6:30pm,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2708,Pats Park,Park or reserve,Macleay Island,QLD,-27.58164548,153.36110028,OPEN: 6:30am-6:30pm,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2709,Macleay Island Golf Club,Park or reserve,MacLeay Island,QLD,-27.61990126,153.36865397,OPEN: 6:30am-6:30pm,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2710,Pioneer Park,Park or reserve,Lamb Island,QLD,-27.62458998,153.38371616,OPEN: 4:30am-10pm,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2711,Karragarra Island Commuter Facility - Swimming Enclosure,Park or reserve,Karragarra Island,QLD,-27.63562416,153.36236257,OPEN: 6:30am-6:30pm,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2712,Lamb Island Commuter Facility,Other,Lamb Island,QLD,-27.63062234,153.37290284,OPEN: 4:30am-10pm,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2714,Jackson Road Park,Sporting facility,Russell Island,QLD,-27.65805924,153.366555,OPEN: 6:30am-6:30pm,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2716,Dunwich Commuter Facility,Other,Dunwich,QLD,-27.50326727,153.40160165,OPEN: 6:30am-6:30pm,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2717,Ron Stark Oval - Swimming Enclosure,Sporting facility,Dunwich,QLD,-27.50043915,153.40155679,OPEN: 6:30am-6:30pm,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2718,One Mile Jetty,Jetty,Dunwich,QLD,-27.49354986,153.40327742,OPEN: 6:30am-6:30pm,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
